20.7330,0.2116,0.000030,0.0000
20.57118,0.0122,2.1432,0.0024
20.61570,0.0117,8.4158,0.0091
20.67979,0.0115,18.6963,0.0199
20.77146,0.0125,33.3754,0.0369
20.88463,0.0123,52.6343,0.0574
21.03348,0.0121,77.4573,0.0837
21.18479,0.0121,103.7865,0.1115
21.37400,0.0121,137.1426,0.1466
21.58793,0.0122,175.4903,0.1869
