20.89005,0.2125,0.000030,0.0000
20.72717,0.0123,2.0468,0.0023
20.75838,0.0118,8.3607,0.0090
20.81319,0.0116,18.7754,0.0200
20.89151,0.0125,33.4816,0.0370
20.99462,0.0123,52.7588,0.0575
21.11921,0.0122,76.2270,0.0824
21.26800,0.0122,104.3308,0.1121
21.44295,0.0122,137.2451,0.1467
21.64446,0.0122,175.5540,0.1870
